ability,trait,value,table_name
Social Studies Knowledge,Conscientiousness,-0.2449489742783178,argeeableness
Social Studies Knowledge,Industriousness,,argeeableness
Social Studies Knowledge,Orderliness,,argeeableness
Social Studies Knowledge,Achievement,-0.31622776601683794,argeeableness
Social Studies Knowledge,Persistence,-0.0,argeeableness
Social Studies Knowledge,Dependability,,argeeableness
Social Studies Knowledge,Cautiousness,-0.41231056256176607,argeeableness
Social Studies Knowledge,Orderliness,,argeeableness
Social Studies Knowledge,Procrastination avoidness,-0.0,argeeableness
Social Studies Knowledge,Routine seeking,-0.8944271909999159,argeeableness
Social Studies Knowledge,Cold efficiency,-0.0,argeeableness
Social Studies Knowledge,Judging-Perceiving,-0.31622776601683794,argeeableness
Social Studies Knowledge,Self control,,argeeableness
Social Studies Knowledge,Type A,-0.0,argeeableness
Social Studies Knowledge,Achievement via Independence,,argeeableness
Social Studies Knowledge,Rugged individualism,,argeeableness
Psychomotor Ability,Agreeableness,-0.2449489742783178,argeeableness
Psychomotor Ability,Compassion,-0.0,argeeableness
Psychomotor Ability,Politeness,-0.0,argeeableness
Psychomotor Ability,Tender Mindedness,-0.0,argeeableness
Psychomotor Ability,Nurturance,-0.0,argeeableness
Psychomotor Ability,Cooperation,-0.0,argeeableness
Psychomotor Ability,Lack of aggression,,argeeableness
Psychomotor Ability,Modesty,-0.0,argeeableness
Psychomotor Ability,Non manipulative,-0.0,argeeableness
Psychomotor Ability,Warmth,-0.0,argeeableness
Psychomotor Ability,Interpersonal sensitivity,-0.0,argeeableness
Psychomotor Ability,Customer service,-0.0,argeeableness
Psychomotor Ability,Trust,-0.0,argeeableness
Psychomotor Ability,Machiavellianism,-0.0,argeeableness
Psychomotor Ability,Self monitoring,-0.0,argeeableness
Psychomotor Ability,Conscientiousness,,argeeableness
Psychomotor Ability,Industriousness,-0.0,argeeableness
Psychomotor Ability,Orderliness,-0.0,argeeableness
Psychomotor Ability,Achievement,-0.0,argeeableness
Psychomotor Ability,Persistence,,argeeableness
Psychomotor Ability,Dependability,-0.0,argeeableness
Psychomotor Ability,Cautiousness,-0.22360679774997896,argeeableness
Psychomotor Ability,Orderliness,-0.0,argeeableness
Psychomotor Ability,Procrastination avoidness,-0.0,argeeableness
Psychomotor Ability,Routine seeking,-0.0,argeeableness
Psychomotor Ability,Cold efficiency,-0.0,argeeableness
Psychomotor Ability,Judging-Perceiving,-0.0,argeeableness
Psychomotor Ability,Self control,-0.33166247903553997,argeeableness
Psychomotor Ability,Type A,-0.0,argeeableness
Psychomotor Ability,Achievement via Independence,-0.0,argeeableness
Psychomotor Ability,Rugged individualism,-0.0,argeeableness
Aiming,Agreeableness,-0.4472135954999579,argeeableness
Aiming,Compassion,-0.0,argeeableness
Aiming,Politeness,-0.0,argeeableness
Aiming,Tender Mindedness,-0.0,argeeableness
Aiming,Nurturance,-0.0,argeeableness
Aiming,Cooperation,-0.0,argeeableness
Aiming,Lack of aggression,-0.0,argeeableness
Aiming,Modesty,-0.0,argeeableness
Aiming,Non manipulative,,argeeableness
Aiming,Warmth,-0.2645751311064591,argeeableness
Aiming,Interpersonal sensitivity,-0.0,argeeableness
Aiming,Customer service,-0.0,argeeableness
Aiming,Trust,,argeeableness
Aiming,Machiavellianism,-0.0,argeeableness
Aiming,Self monitoring,-0.0,argeeableness
Aiming,Conscientiousness,-0.0,argeeableness
Aiming,Industriousness,-0.0,argeeableness
Aiming,Orderliness,,argeeableness
Aiming,Achievement,-0.0,argeeableness
Aiming,Persistence,-0.0,argeeableness
Aiming,Dependability,-0.0,argeeableness
Aiming,Cautiousness,-0.0,argeeableness
Aiming,Orderliness,-0.0,argeeableness
Aiming,Procrastination avoidness,-0.0,argeeableness
Aiming,Routine seeking,-0.0,argeeableness
Aiming,Cold efficiency,-0.0,argeeableness
Aiming,Judging-Perceiving,-0.0,argeeableness
Aiming,Self control,-0.0,argeeableness
Aiming,Type A,-0.0,argeeableness
Aiming,Achievement via Independence,-0.0,argeeableness
Aiming,Rugged individualism,-0.0,argeeableness
Finger Dexterity,Agreeableness,,argeeableness
Finger Dexterity,Compassion,-0.0,argeeableness
Finger Dexterity,Politeness,-0.0,argeeableness
Finger Dexterity,Tender Mindedness,-0.0,argeeableness
Finger Dexterity,Nurturance,-0.0,argeeableness
Finger Dexterity,Cooperation,-0.0,argeeableness
Finger Dexterity,Lack of aggression,,argeeableness
Finger Dexterity,Modesty,-0.0,argeeableness
Finger Dexterity,Non manipulative,-0.0,argeeableness
Finger Dexterity,Warmth,-0.1414213562373095,argeeableness
Finger Dexterity,Interpersonal sensitivity,-0.0,argeeableness
Finger Dexterity,Customer service,-0.17320508075688773,argeeableness
Finger Dexterity,Trust,-0.0,argeeableness
Finger Dexterity,Machiavellianism,-0.0,argeeableness
Finger Dexterity,Self monitoring,-0.0,argeeableness
Finger Dexterity,Conscientiousness,-0.2645751311064591,argeeableness
Finger Dexterity,Industriousness,-0.1414213562373095,argeeableness
Finger Dexterity,Orderliness,-0.0,argeeableness
Finger Dexterity,Achievement,-0.0,argeeableness
Finger Dexterity,Persistence,-0.0,argeeableness
Finger Dexterity,Dependability,-0.0,argeeableness
Finger Dexterity,Cautiousness,,argeeableness
Finger Dexterity,Orderliness,-0.0,argeeableness
Finger Dexterity,Procrastination avoidness,-0.0,argeeableness
Finger Dexterity,Routine seeking,-0.0,argeeableness
Finger Dexterity,Cold efficiency,-0.0,argeeableness
Finger Dexterity,Judging-Perceiving,-0.0,argeeableness
Finger Dexterity,Self control,-0.0,argeeableness
Finger Dexterity,Type A,-0.0,argeeableness
Finger Dexterity,Achievement via Independence,-0.0,argeeableness
Finger Dexterity,Rugged individualism,-0.0,argeeableness
Manual Dexterity,Agreeableness,-0.4242640687119285,argeeableness
Manual Dexterity,Compassion,-0.0,argeeableness
Manual Dexterity,Politeness,-0.0,argeeableness
Manual Dexterity,Tender Mindedness,-0.0,argeeableness
Manual Dexterity,Nurturance,-0.0,argeeableness
Manual Dexterity,Cooperation,-0.0,argeeableness
Manual Dexterity,Lack of aggression,,argeeableness
Manual Dexterity,Modesty,-0.0,argeeableness
Manual Dexterity,Non manipulative,-0.0,argeeableness
Manual Dexterity,Warmth,-0.1414213562373095,argeeableness
Manual Dexterity,Interpersonal sensitivity,-0.0,argeeableness
Manual Dexterity,Customer service,-0.0,argeeableness
Manual Dexterity,Trust,-0.0,argeeableness
Manual Dexterity,Machiavellianism,-0.0,argeeableness
Manual Dexterity,Self monitoring,-0.0,argeeableness
Manual Dexterity,Conscientiousness,-0.3872983346207417,argeeableness
Manual Dexterity,Industriousness,-0.1414213562373095,argeeableness
Manual Dexterity,Orderliness,,argeeableness
Manual Dexterity,Achievement,-0.0,argeeableness
Manual Dexterity,Persistence,-0.0,argeeableness
Manual Dexterity,Dependability,-0.0,argeeableness
Manual Dexterity,Cautiousness,-0.36055512754639896,argeeableness
Manual Dexterity,Orderliness,-0.0,argeeableness
Manual Dexterity,Procrastination avoidness,-0.0,argeeableness
Manual Dexterity,Routine seeking,-0.0,argeeableness
Manual Dexterity,Cold efficiency,-0.0,argeeableness
Manual Dexterity,Judging-Perceiving,-0.0,argeeableness
Manual Dexterity,Self control,-0.0,argeeableness
Manual Dexterity,Type A,-0.0,argeeableness
Manual Dexterity,Achievement via Independence,-0.0,argeeableness
Manual Dexterity,Rugged individualism,-0.0,argeeableness
Psychomotor Speed,Agreeableness,-0.2449489742783178,argeeableness
Psychomotor Speed,Compassion,-0.0,argeeableness
Psychomotor Speed,Politeness,-0.0,argeeableness
Psychomotor Speed,Tender Mindedness,-0.0,argeeableness
Psychomotor Speed,Nurturance,-0.0,argeeableness
Psychomotor Speed,Cooperation,-0.0,argeeableness
Psychomotor Speed,Lack of aggression,,argeeableness
Psychomotor Speed,Modesty,-0.0,argeeableness
Psychomotor Speed,Non manipulative,-0.0,argeeableness
Psychomotor Speed,Warmth,-0.0,argeeableness
Psychomotor Speed,Interpersonal sensitivity,-0.0,argeeableness
Psychomotor Speed,Customer service,-0.0,argeeableness
Psychomotor Speed,Trust,-0.0,argeeableness
Psychomotor Speed,Machiavellianism,-0.0,argeeableness
Psychomotor Speed,Self monitoring,-0.0,argeeableness
Psychomotor Speed,Conscientiousness,-0.2645751311064591,argeeableness
Psychomotor Speed,Industriousness,,argeeableness
Psychomotor Speed,Orderliness,-0.0,argeeableness
Psychomotor Speed,Achievement,-0.0,argeeableness
Psychomotor Speed,Persistence,-0.0,argeeableness
Psychomotor Speed,Dependability,-0.0,argeeableness
Psychomotor Speed,Cautiousness,-0.1414213562373095,argeeableness
Psychomotor Speed,Orderliness,-0.0,argeeableness
Psychomotor Speed,Procrastination avoidness,-0.0,argeeableness
Psychomotor Speed,Routine seeking,-0.0,argeeableness
Psychomotor Speed,Cold efficiency,-0.0,argeeableness
Psychomotor Speed,Judging-Perceiving,-0.0,argeeableness
Psychomotor Speed,Self control,-0.4242640687119285,argeeableness
Psychomotor Speed,Type A,-0.0,argeeableness
Psychomotor Speed,Achievement via Independence,-0.0,argeeableness
Psychomotor Speed,Rugged individualism,-0.0,argeeableness
Writing Speed,Agreeableness,-0.22360679774997896,argeeableness
Writing Speed,Compassion,-0.0,argeeableness
Writing Speed,Politeness,-0.0,argeeableness
Writing Speed,Tender Mindedness,-0.0,argeeableness
Writing Speed,Nurturance,-0.0,argeeableness
Writing Speed,Cooperation,-0.0,argeeableness
Writing Speed,Lack of aggression,-0.0,argeeableness
Writing Speed,Modesty,-0.0,argeeableness
Writing Speed,Non manipulative,-0.0,argeeableness
Writing Speed,Warmth,-0.0,argeeableness
Writing Speed,Interpersonal sensitivity,-0.0,argeeableness
Writing Speed,Customer service,-0.0,argeeableness
Writing Speed,Trust,-0.0,argeeableness
Writing Speed,Machiavellianism,-0.0,argeeableness
Writing Speed,Self monitoring,-0.0,argeeableness
Writing Speed,Conscientiousness,-0.1,argeeableness
Writing Speed,Industriousness,-0.0,argeeableness
Writing Speed,Orderliness,-0.0,argeeableness
Writing Speed,Achievement,-0.0,argeeableness
Writing Speed,Persistence,,argeeableness
Writing Speed,Dependability,,argeeableness
Writing Speed,Cautiousness,-0.5385164807134504,argeeableness
Writing Speed,Orderliness,-0.37416573867739417,argeeableness
Writing Speed,Procrastination avoidness,-0.0,argeeableness
Writing Speed,Routine seeking,-0.0,argeeableness
Writing Speed,Cold efficiency,,argeeableness
Writing Speed,Judging-Perceiving,-0.2645751311064591,argeeableness
Writing Speed,Self control,-0.0,argeeableness
Writing Speed,Type A,-0.0,argeeableness
Writing Speed,Achievement via Independence,-0.0,argeeableness
Writing Speed,Rugged individualism,-0.0,argeeableness
General Mental Ability,Neurotism,-0.31622776601683794,neurotism
General Mental Ability,Withdrawal,-0.4472135954999579,neurotism
General Mental Ability,Volatility,-0.282842712474619,neurotism
General Mental Ability,Negative affect,-0.47958315233127197,neurotism
General Mental Ability,Depression,-0.5,neurotism
General Mental Ability,Anxiety,-0.3,neurotism
General Mental Ability,Anxiety (Test),-0.5567764362830022,neurotism
General Mental Ability,Uneven Tempered,-0.7,neurotism
General Mental Ability,Suspiciousness,-0.4898979485566356,neurotism
General Mental Ability,Self esteem,,neurotism
General Mental Ability,Stress tolerance,,neurotism
General Mental Ability,Locus of Control,,neurotism
General Mental Ability,General Factor of Personality,,neurotism
General Mental Ability,Factor Alpha,,neurotism
Fluid,Neurotism,-0.36055512754639896,neurotism
Fluid,Withdrawal,-0.3,neurotism
Fluid,Volatility,-0.5916079783099616,neurotism
Fluid,Negative affect,-0.3,neurotism
Fluid,Depression,-0.4898979485566356,neurotism
Fluid,Anxiety,-0.17320508075688773,neurotism
Fluid,Anxiety (Test),-0.6855654600401044,neurotism
Fluid,Uneven Tempered,-0.2645751311064591,neurotism
Fluid,Suspiciousness,-0.5,neurotism
Fluid,Self esteem,,neurotism
Fluid,Stress tolerance,,neurotism
Fluid,Locus of Control,,neurotism
Fluid,General Factor of Personality,-0.2645751311064591,neurotism
Fluid,Factor Alpha,,neurotism
Induction,Neurotism,-0.31622776601683794,neurotism
Induction,Withdrawal,-0.4242640687119285,neurotism
Induction,Volatility,-0.1414213562373095,neurotism
Induction,Negative affect,-0.43588989435406733,neurotism
Induction,Depression,-0.4242640687119285,neurotism
Induction,Anxiety,-0.34641016151377546,neurotism
Induction,Anxiety (Test),-0.6244997998398398,neurotism
Induction,Uneven Tempered,-0.3872983346207417,neurotism
Induction,Suspiciousness,-0.34641016151377546,neurotism
Induction,Self esteem,,neurotism
Induction,Stress tolerance,,neurotism
Induction,Locus of Control,,neurotism
Induction,General Factor of Personality,,neurotism
Induction,Factor Alpha,,neurotism
General Sequential Reasoning,Neurotism,-0.33166247903553997,neurotism
General Sequential Reasoning,Withdrawal,-0.469041575982343,neurotism
General Sequential Reasoning,Volatility,-0.7211102550927979,neurotism
General Sequential Reasoning,Negative affect,-1.0392304845413265,neurotism
General Sequential Reasoning,Depression,-0.31622776601683794,neurotism
General Sequential Reasoning,Anxiety,-0.33166247903553997,neurotism
General Sequential Reasoning,Anxiety (Test),-0.714142842854285,neurotism
General Sequential Reasoning,Uneven Tempered,-0.17320508075688773,neurotism
General Sequential Reasoning,Suspiciousness,-0.33166247903553997,neurotism
General Sequential Reasoning,Self esteem,,neurotism
General Sequential Reasoning,Stress tolerance,-0.2645751311064591,neurotism
General Sequential Reasoning,Locus of Control,,neurotism
General Sequential Reasoning,General Factor of Personality,-0.0,neurotism
General Sequential Reasoning,Factor Alpha,-0.1414213562373095,neurotism
Quantitative Reasoning,Neurotism,-0.31622776601683794,neurotism
Quantitative Reasoning,Withdrawal,-0.458257569495584,neurotism
Quantitative Reasoning,Volatility,,neurotism
Quantitative Reasoning,Negative affect,-0.3872983346207417,neurotism
Quantitative Reasoning,Depression,-0.6244997998398398,neurotism
Quantitative Reasoning,Anxiety,-0.3,neurotism
Quantitative Reasoning,Anxiety (Test),-0.7549834435270749,neurotism
Quantitative Reasoning,Uneven Tempered,,neurotism
Quantitative Reasoning,Suspiciousness,-0.6557438524302001,neurotism
Quantitative Reasoning,Self esteem,,neurotism
Quantitative Reasoning,Stress tolerance,,neurotism
Quantitative Reasoning,Locus of Control,,neurotism
Quantitative Reasoning,General Factor of Personality,,neurotism
Quantitative Reasoning,Factor Alpha,,neurotism
Memory,Neurotism,-0.31622776601683794,neurotism
Memory,Withdrawal,-0.31622776601683794,neurotism
Memory,Volatility,-0.2645751311064591,neurotism
Memory,Negative affect,-0.0,neurotism
Memory,Depression,-0.7280109889280518,neurotism
Memory,Anxiety,-0.22360679774997896,neurotism
Memory,Anxiety (Test),-0.0,neurotism
Memory,Uneven Tempered,-0.43588989435406733,neurotism
Memory,Suspiciousness,-1.1661903789690602,neurotism
Memory,Self esteem,,neurotism
Memory,Stress tolerance,-0.0,neurotism
Memory,Locus of Control,,neurotism
Memory,General Factor of Personality,-0.0,neurotism
Memory,Factor Alpha,,neurotism
Long Term Storage and Retrieval,Neurotism,-0.31622776601683794,neurotism
Long Term Storage and Retrieval,Withdrawal,-0.3,neurotism
Long Term Storage and Retrieval,Volatility,-0.2,neurotism
Long Term Storage and Retrieval,Negative affect,-0.0,neurotism
Long Term Storage and Retrieval,Depression,-0.34641016151377546,neurotism
Long Term Storage and Retrieval,Anxiety,-0.4898979485566356,neurotism
Long Term Storage and Retrieval,Anxiety (Test),-0.3872983346207417,neurotism
Long Term Storage and Retrieval,Uneven Tempered,,neurotism
Long Term Storage and Retrieval,Suspiciousness,-0.0,neurotism
Long Term Storage and Retrieval,Self esteem,,neurotism
Long Term Storage and Retrieval,Stress tolerance,,neurotism
Long Term Storage and Retrieval,Locus of Control,,neurotism
Long Term Storage and Retrieval,General Factor of Personality,-0.0,neurotism
Long Term Storage and Retrieval,Factor Alpha,,neurotism
Learning Efficiency,Neurotism,-0.2449489742783178,neurotism
Learning Efficiency,Withdrawal,,neurotism
Learning Efficiency,Volatility,-0.1414213562373095,neurotism
Learning Efficiency,Negative affect,-0.0,neurotism
Learning Efficiency,Depression,-0.22360679774997896,neurotism
Learning Efficiency,Anxiety,-0.2,neurotism
Learning Efficiency,Anxiety (Test),-0.0,neurotism
Learning Efficiency,Uneven Tempered,-0.22360679774997896,neurotism
Learning Efficiency,Suspiciousness,-0.0,neurotism
Learning Efficiency,Self esteem,,neurotism
Learning Efficiency,Stress tolerance,-0.0,neurotism
